"host_is_superhost"	"host_identity_verified"	"bathrooms"	"bedrooms"	"beds"	"Private room"	"Entire home/apt"	"Shared room"	"Real Bed"	"Pull-out Sofa"	"Futon"	"Airbed"	"Couch"	"price"
0	1	1	2	3	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	155
0	1	1	1	1	0	1	0	1	0	0	0	0	90
0	1	1	1	1	0	0	1	0	0	1	0	0	108
0	0	1	1	1	0	1	0	1	0	0	0	0	175
0	1	1	1	3	0	1	0	1	0	0	0	0	110
0	1	1	3	6	0	1	0	1	0	0	0	0	250
0	1	1	2	1	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	89
0	1	1.5	1	1	0	1	0	1	0	0	0	0	500
0	0	1	1	1	1	0	0	1	0	0	0	0	39
0	1	1	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	1	0	1	0	1	0	0	0	0	125
0	0	1	1	1	0	1	0	1	0	0	0	0	175
1	1	1	1	1	0	1	0	1	0	0	0	0	140
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	0	1	0	1	0	0	0	0	390
0	1	1	1	1	0	0	1	0	1	0	0	0	52
0	1	1	1	1	0	1	0	1	0	0	0	0	95
0	0	1	1	1	0	1	0	1	0	0	0	0	105
0	1	1	1	2	0	1	0	1	0	0	0	0	200
0	1	1.5	1	1	1	0	0	0	0	1	0	0	65
0	1	2	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	195
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	155
0	1	2.5	3	1	0	1	0	1	0	0	0	0	250
0	1	1	1	1	0	0	1	1	0	0	0	0	200
0	1	1	1	1	1	0	0	1	0	0	0	0	90
0	1	1	1	3	0	0	1	1	0	0	0	0	350
0	1	1	1	1	1	0	0	1	0	0	0	0	59
1	0	1	1	2	1	0	0	0	0	0	0	1	120
0	1	1	1	1	0	1	0	1	0	0	0	0	140
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	2	3	0	1	0	1	0	0	0	0	225
0	1	1	1	1	0	1	0	1	0	0	0	0	145
0	1	1	1	1	0	1	0	1	0	0	0	0	119
0	1	1	1	1	0	1	0	1	0	0	0	0	155
0	0	2	1	1	1	0	0	1	0	0	0	0	100
0	0	1	2	2	0	1	0	1	0	0	0	0	220
0	1	1	1	1	0	1	0	1	0	0	0	0	135
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	0	1	1	2	0	1	0	1	0	0	0	0	195
0	1	2	1	1	0	1	0	1	0	0	0	0	295
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	1	0	1	0	1	0	0	0	0	250
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	1	2	0	1	0	1	0	0	0	0	225
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1.5	3	5	0	1	0	1	0	0	0	0	350
0	1	1	1	1	0	1	0	1	0	0	0	0	225
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	0	1	0	0	0	1	0	0	105
0	1	1	1	1	0	1	0	1	0	0	0	0	115
0	1	1	2	4	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	65
0	0	2.5	4	4	0	1	0	1	0	0	0	0	150
0	0	1.5	1	1	1	0	0	1	0	0	0	0	165
0	1	1	1	1	0	1	0	1	0	0	0	0	175
0	0	1	2	2	0	1	0	1	0	0	0	0	116
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	1	1	0	1	0	1	0	0	0	0	163
0	0	2	3	3	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	173
0	1	2	2	2	0	1	0	1	0	0	0	0	250
0	1	1	3	3	0	1	0	1	0	0	0	0	275
0	1	1	1	1	0	1	0	1	0	0	0	0	63
0	1	1	1	1	0	1	0	1	0	0	0	0	130
0	1	1.5	2	2	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	150
1	0	1	1	1	1	0	0	1	0	0	0	0	79
0	1	1	1	1	0	1	0	1	0	0	0	0	149
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	2	1	1	0	0	1	0	0	0	0	85
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	0	1	0	1	0	0	0	0	160
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	2	2	3	0	1	0	1	0	0	0	0	250
0	1	1.5	1	1	0	1	0	1	0	0	0	0	349
0	1	1	1	2	0	1	0	1	0	0	0	0	165
0	0	1	1	1	0	1	0	1	0	0	0	0	240
0	1	1	1	1	1	0	0	1	0	0	0	0	79
0	1	1	2	4	0	1	0	1	0	0	0	0	215
0	1	1	1	1	1	0	0	1	0	0	0	0	55
0	1	1	2	1	0	1	0	1	0	0	0	0	65
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	0	1	1	1	1	0	0	1	0	0	0	0	35
0	1	1	1	1	1	0	0	1	0	0	0	0	57
0	1	1	2	2	0	1	0	1	0	0	0	0	300
0	1	1	2	2	1	0	0	1	0	0	0	0	110
0	0	1	2	1	0	1	0	1	0	0	0	0	99
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	1	0	1	0	1	0	0	0	0	135
0	1	1.5	1	1	1	0	0	1	0	0	0	0	47
0	0	2	1	1	1	0	0	1	0	0	0	0	69
0	1	1	2	2	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	68
0	1	1	1	1	0	1	0	1	0	0	0	0	149
0	1	1	1	1	1	0	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	250
0	1	1	1	2	1	0	0	1	0	0	0	0	40
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	1	2	3	3	0	1	0	1	0	0	0	0	500
0	0	1	1	1	0	1	0	1	0	0	0	0	130
1	1	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	1	2	0	1	0	1	0	0	0	0	200
0	0	1	1	2	0	1	0	1	0	0	0	0	90
0	1	1	1	1	0	1	0	1	0	0	0	0	269
0	1	1	1	1	0	1	0	1	0	0	0	0	400
0	1	1	1	1	0	1	0	1	0	0	0	0	349
0	1	1	1	1	0	1	0	1	0	0	0	0	85
0	0	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	2	4	0	1	0	1	0	0	0	0	107
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	0	1	0	1	0	0	0	0	250
0	0	2	2	2	1	0	0	1	0	0	0	0	36
0	1	1	1	1	0	1	0	1	0	0	0	0	140
0	0	2	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	1	0	0	1	0	0	0	0	95
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	0	1	1	1	0	1	0	1	0	0	0	0	190
0	1	1	1	1	1	0	0	1	0	0	0	0	65
0	1	1	1	1	0	1	0	1	0	0	0	0	80
0	1	1	1	1	0	1	0	1	0	0	0	0	195
0	1	1	2	2	0	1	0	1	0	0	0	0	55
0	0	1	1	2	0	1	0	1	0	0	0	0	120
0	0	1	1	1	0	1	0	1	0	0	0	0	166
0	1	1	1	1	0	1	0	1	0	0	0	0	195
0	0	1	1	1	0	1	0	1	0	0	0	0	95
0	1	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	60
0	1	1	1	1	1	0	0	1	0	0	0	0	99
0	1	1	1	1	1	0	0	1	0	0	0	0	74
0	1	1	1	1	1	0	0	1	0	0	0	0	51
0	0	2.5	1	1	1	0	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	2	2	0	1	0	1	0	0	0	0	200
0	1	1	1	1	1	0	0	1	0	0	0	0	58
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	1	1	2	2	0	1	0	1	0	0	0	0	185
0	1	1	2	2	0	1	0	1	0	0	0	0	115
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	1	0	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	115
0	1	1	1	1	0	1	0	1	0	0	0	0	100
1	1	1	1	1	0	1	0	1	0	0	0	0	108
1	0	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	0	1	0	1	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	1	2	2	3	0	1	0	1	0	0	0	0	295
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1.5	1	1	0	1	0	1	0	0	0	0	275
0	0	1.5	3	5	0	1	0	1	0	0	0	0	329
0	1	1	1	1	1	0	0	1	0	0	0	0	180
0	0	1	2	2	0	1	0	1	0	0	0	0	157
0	1	1	1	1	0	1	0	1	0	0	0	0	199
0	1	1	1	1	0	1	0	1	0	0	0	0	124
0	0	1	1	1	0	1	0	1	0	0	0	0	160
0	1	1	1	1	0	1	0	1	0	0	0	0	230
0	1	1	1	1	1	0	0	0	0	1	0	0	55
0	1	1	1	1	0	1	0	1	0	0	0	0	155
0	1	1	2	4	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	134
0	0	1	1	1	1	0	0	1	0	0	0	0	50
1	1	1.5	1	1	1	0	0	1	0	0	0	0	97
0	1	1.5	1	2	0	1	0	1	0	0	0	0	165
0	1	1	1	1	0	1	0	1	0	0	0	0	195
0	1	2	3	3	0	1	0	1	0	0	0	0	130
0	0	1	1	1	0	1	0	1	0	0	0	0	150
1	1	1	1	1	1	0	0	1	0	0	0	0	98
1	1	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	1	0	1	0	1	0	0	0	0	325
0	0	1	1	1	0	1	0	1	0	0	0	0	249
0	1	1	1	1	0	1	0	1	0	0	0	0	170
0	0	1	1	2	0	1	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	130
0	1	2	5	5	0	1	0	1	0	0	0	0	350
0	1	2	3	3	0	1	0	1	0	0	0	0	225
0	0	1	1	1	1	0	0	1	0	0	0	0	349
0	1	1.5	1	1	0	1	0	1	0	0	0	0	119
1	1	1	1	2	0	1	0	1	0	0	0	0	191
1	1	1	1	3	0	1	0	1	0	0	0	0	187
1	1	1	1	2	0	1	0	1	0	0	0	0	172
0	1	1	2	2	0	1	0	1	0	0	0	0	99
0	1	1	1	1	0	1	0	1	0	0	0	0	334
0	1	1	1	1	1	0	0	1	0	0	0	0	60
1	1	1	2	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	0	1	0	1	0	0	0	0	295
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	40
0	0	1.5	2	5	0	1	0	1	0	0	0	0	225
0	1	2	4	4	0	1	0	1	0	0	0	0	200
0	1	2	2	2	0	1	0	1	0	0	0	0	235
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	0	1	0	1	0	0	0	0	85
0	0	1	1	2	1	0	0	1	0	0	0	0	78
0	1	1	1	1	1	0	0	1	0	0	0	0	63
0	1	1	1	1	1	0	0	1	0	0	0	0	69
0	1	1	1	1	1	0	0	1	0	0	0	0	85
0	1	1	1	1	0	1	0	1	0	0	0	0	105
0	1	1	1	1	0	1	0	1	0	0	0	0	130
1	0	1	1	3	0	1	0	1	0	0	0	0	150
0	0	1.5	1	1	1	0	0	1	0	0	0	0	90
1	0	1	1	1	1	0	0	1	0	0	0	0	45
0	1	1	1	1	1	0	0	1	0	0	0	0	200
0	0	1	2	2	0	1	0	1	0	0	0	0	350
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	2	0	1	0	1	0	0	0	0	159
1	1	1	3	3	0	1	0	1	0	0	0	0	221
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	2	3	3	0	1	0	1	0	0	0	0	395
0	1	1	1	1	0	1	0	1	0	0	0	0	83
0	1	2.5	3	4	0	1	0	1	0	0	0	0	200
0	1	1	2	2	0	1	0	1	0	0	0	0	149
0	1	1	1	1	0	1	0	1	0	0	0	0	160
0	0	1	2	5	0	1	0	1	0	0	0	0	150
1	1	1	1	2	0	1	0	1	0	0	0	0	250
0	1	1	1	1	0	1	0	1	0	0	0	0	138
1	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	1	0	1	0	1	0	0	0	0	75
0	0	1	1	3	0	1	0	1	0	0	0	0	190
0	0	4	3	12	0	1	0	1	0	0	0	0	325
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	0	1	0	1	0	0	0	0	175
0	0	1	1	2	0	1	0	1	0	0	0	0	160
0	1	1	1	1	1	0	0	1	0	0	0	0	73
0	0	1.5	1	1	1	0	0	1	0	0	0	0	85
0	0	1	1	1	0	1	0	1	0	0	0	0	125
0	0	1	4	1	1	0	0	1	0	0	0	0	45
0	1	1	1	2	0	1	0	1	0	0	0	0	130
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	2	0	1	0	1	0	0	0	0	120
0	0	1	1	1	1	0	0	1	0	0	0	0	99
0	1	3.5	4	6	0	1	0	1	0	0	0	0	300
0	1	1	2	1	0	1	0	1	0	0	0	0	90
1	1	1	2	2	0	1	0	1	0	0	0	0	133
0	1	1	1	1	1	0	0	1	0	0	0	0	130
0	0	1	1	1	0	1	0	1	0	0	0	0	175
0	0	1	2	2	0	1	0	1	0	0	0	0	200
0	1	1	1	1	1	0	0	1	0	0	0	0	135
0	0	1	1	1	1	0	0	1	0	0	0	0	133
0	1	1	1	2	1	0	0	0	0	1	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	49
0	0	1	1	1	0	1	0	1	0	0	0	0	110
0	1	2	3	4	0	1	0	1	0	0	0	0	175
0	1	2	1	1	1	0	0	1	0	0	0	0	47
0	1	1	1	1	0	1	0	1	0	0	0	0	138
0	1	2	2	2	0	1	0	1	0	0	0	0	170
0	0	1	1	1	1	0	0	1	0	0	0	0	115
0	1	1	1	1	1	0	0	1	0	0	0	0	50
1	0	1	1	1	1	0	0	1	0	0	0	0	108
0	1	1	2	1	1	0	0	1	0	0	0	0	89
0	1	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	2	0	1	0	1	0	0	0	0	239
1	0	1	2	2	0	1	0	1	0	0	0	0	99
0	1	1.5	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	1	0	0	1	0	0	0	0	35
0	1	1	1	1	0	1	0	1	0	0	0	0	275
0	1	1	1	2	0	1	0	1	0	0	0	0	70
0	1	2	1	1	1	0	0	1	0	0	0	0	44
0	1	1	1	1	0	1	0	1	0	0	0	0	130
0	0	1	1	1	1	0	0	1	0	0	0	0	89
0	0	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	0	1	0	1	0	0	0	0	248
0	0	1	1	1	0	1	0	1	0	0	0	0	119
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	0	0	1	0	0	0	0	1	50
0	1	1	1	1	1	0	0	1	0	0	0	0	148
0	1	1	2	2	0	1	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	1	1	1	0	0	0	0	1	0	0	55
0	1	1	1	1	0	1	0	1	0	0	0	0	175
0	1	1	1	1	1	0	0	1	0	0	0	0	95
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	0	1	1	1	0	1	0	1	0	0	0	0	53
0	1	1	1	1	1	0	0	1	0	0	0	0	41
0	1	1	1	1	1	0	0	1	0	0	0	0	135
0	1	1.5	3	3	0	1	0	1	0	0	0	0	350
0	0	1	1	1	1	0	0	1	0	0	0	0	60
0	0	2	2	4	0	1	0	1	0	0	0	0	220
0	1	1	1	1	0	1	0	1	0	0	0	0	142
0	0	1	1	1	1	0	0	1	0	0	0	0	38
0	1	1.5	1	1	1	0	0	1	0	0	0	0	72
0	1	1	1	1	1	0	0	1	0	0	0	0	59
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	1	0	1	0	1	0	0	0	0	99
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	0	1	0	1	0	0	0	0	99
0	0	1.5	3	6	0	1	0	1	0	0	0	0	250
0	0	1	1	1	1	0	0	1	0	0	0	0	135
0	1	2	3	3	0	1	0	1	0	0	0	0	250
0	1	2	3	4	0	1	0	1	0	0	0	0	350
0	1	2	2	3	0	1	0	1	0	0	0	0	350
0	1	1	1	1	1	0	0	1	0	0	0	0	110
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	120
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	150
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	269
1	1	1	1	1	1	0	0	1	0	0	0	0	112
0	1	1	3	4	0	1	0	1	0	0	0	0	390
0	0	1	2	2	1	0	0	1	0	0	0	0	160
0	1	2	2	3	0	1	0	1	0	0	0	0	399
0	0	2	1	1	0	1	0	0	0	1	0	0	150
0	1	1	1	1	0	1	0	1	0	0	0	0	190
0	1	1	1	1	1	0	0	1	0	0	0	0	125
0	1	1	1	1	0	1	0	1	0	0	0	0	110
0	1	1	1	1	0	1	0	0	0	1	0	0	94
0	1	1	2	2	1	0	0	1	0	0	0	0	175
0	1	2.5	3	4	0	1	0	1	0	0	0	0	299
0	1	1	1	1	0	1	0	1	0	0	0	0	145
0	1	1	1	1	0	1	0	1	0	0	0	0	175
0	1	1	2	4	1	0	0	1	0	0	0	0	109
0	1	1	1	2	1	0	0	1	0	0	0	0	133
0	1	1	1	1	1	0	0	1	0	0	0	0	48
0	1	1	2	3	0	1	0	1	0	0	0	0	465
0	0	1	1	1	0	1	0	1	0	0	0	0	199
0	1	1	1	2	0	1	0	1	0	0	0	0	235
0	1	1	2	3	0	1	0	1	0	0	0	0	225
1	0	1	2	2	0	1	0	1	0	0	0	0	300
0	0	1	1	1	1	0	0	1	0	0	0	0	82
0	0	1	1	1	1	0	0	1	0	0	0	0	82
1	1	1.5	3	3	0	1	0	1	0	0	0	0	215
1	1	1	1	1	0	1	0	1	0	0	0	0	147
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	0	1	2	3	0	1	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	95
0	0	1	1	1	0	1	0	1	0	0	0	0	350
0	1	1	1	2	1	0	0	1	0	0	0	0	80
0	0	1	1	1	0	1	0	1	0	0	0	0	175
0	1	2.5	3	5	0	1	0	1	0	0	0	0	495
0	0	1	1	2	0	1	0	1	0	0	0	0	115
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	1	0	1	0	1	0	0	0	0	125
0	0	1	2	2	0	1	0	1	0	0	0	0	125
0	0	1	1	1	1	0	0	1	0	0	0	0	40
0	0	1.5	1	1	1	0	0	1	0	0	0	0	65
0	1	1	1	1	1	0	0	1	0	0	0	0	90
0	0	1	1	1	1	0	0	1	0	0	0	0	100
1	1	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	1	0	0	0	0	85
0	1	3	4	4	0	1	0	1	0	0	0	0	262
0	1	1	1	3	0	1	0	1	0	0	0	0	280
0	1	1.5	1	1	0	1	0	1	0	0	0	0	210
0	0	1	1	2	0	1	0	1	0	0	0	0	70
0	0	2	2	4	0	1	0	1	0	0	0	0	250
0	1	1	1	1	1	0	0	1	0	0	0	0	220
0	0	1	1	1	1	0	0	1	0	0	0	0	120
0	0	1	1	1	1	0	0	1	0	0	0	0	105
0	1	1	1	1	0	1	0	1	0	0	0	0	110
0	1	1	1	1	1	0	0	1	0	0	0	0	54
0	1	1	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	1	1	0	0	1	0	0	0	0	67
0	1	2	3	4	0	1	0	1	0	0	0	0	259
1	1	1	1	2	1	0	0	1	0	0	0	0	75
0	0	1	1	1	0	1	0	1	0	0	0	0	217
0	1	1	1	1	0	1	0	1	0	0	0	0	90
0	1	1	2	4	0	1	0	1	0	0	0	0	160
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	1	2	3	4	1	0	0	1	0	0	0	0	275
0	1	1	1	2	0	1	0	1	0	0	0	0	162
1	1	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	285
0	0	1	1	3	0	1	0	1	0	0	0	0	110
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	138
0	0	1.5	1	1	1	0	0	1	0	0	0	0	90
0	1	1	1	1	0	1	0	1	0	0	0	0	80
0	1	1.5	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	1	0	1	0	1	0	0	0	0	160
0	1	1	1	1	0	0	1	0	0	0	1	0	29
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	0	1	0	0	0	100
0	0	1	1	1	0	1	0	1	0	0	0	0	144
0	1	1	1	1	1	0	0	1	0	0	0	0	72
1	1	2	4	2	0	1	0	1	0	0	0	0	300
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	232
0	1	1	1	1	1	0	0	1	0	0	0	0	138
0	1	1	1	1	0	1	0	1	0	0	0	0	168
0	1	1	1	1	0	0	1	1	0	0	0	0	150
0	1	1	1	2	0	1	0	1	0	0	0	0	175
0	1	1	1	1	0	1	0	1	0	0	0	0	220
0	1	2	1	1	1	0	0	1	0	0	0	0	68
0	1	1.5	1	1	1	0	0	1	0	0	0	0	59
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	190
1	1	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1.5	1	1	1	0	0	1	0	0	0	0	59
1	1	1	1	1	1	0	0	1	0	0	0	0	73
0	1	1	1	1	1	0	0	1	0	0	0	0	102
0	1	1	1	1	0	1	0	1	0	0	0	0	140
0	1	1	1	1	0	1	0	1	0	0	0	0	300
0	1	1	1	1	0	1	0	1	0	0	0	0	104
0	1	1	1	1	1	0	0	1	0	0	0	0	125
0	1	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	2	2	0	1	0	1	0	0	0	0	145
0	0	2	2	2	0	1	0	1	0	0	0	0	390
1	1	1	1	1	1	0	0	0	0	1	0	0	60
0	1	1.5	1	1	1	0	0	1	0	0	0	0	66
0	1	1	1	1	0	1	0	1	0	0	0	0	115
0	1	1.5	2	4	0	1	0	1	0	0	0	0	115
0	1	1	1	2	0	1	0	1	0	0	0	0	165
0	1	1	1	1	0	1	0	1	0	0	0	0	67
0	0	1	1	1	1	0	0	1	0	0	0	0	85
0	1	1	1	1	1	0	0	1	0	0	0	0	45
0	1	1	1	1	1	0	0	1	0	0	0	0	178
0	1	1	1	1	0	1	0	1	0	0	0	0	149
0	0	1	2	2	0	1	0	1	0	0	0	0	108
0	1	1	1	2	0	1	0	1	0	0	0	0	138
1	1	1.5	2	2	0	1	0	1	0	0	0	0	160
0	0	1	2	2	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	79
0	1	2	1	2	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	1	0	0	0	0	35
0	1	1	1	1	0	1	0	1	0	0	0	0	90
0	1	1	2	2	0	1	0	1	0	0	0	0	279
0	1	1	2	2	0	1	0	1	0	0	0	0	350
0	0	1	1	2	1	0	0	1	0	0	0	0	56
0	1	1	1	1	0	1	0	1	0	0	0	0	140
1	1	1	3	3	0	1	0	1	0	0	0	0	250
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	1	2	1	0	0	1	0	0	0	0	59
0	0	2	2	2	0	1	0	1	0	0	0	0	295
0	0	1	1	1	1	0	0	1	0	0	0	0	120
0	1	1	2	2	0	1	0	1	0	0	0	0	10
0	1	1	1	2	1	0	0	1	0	0	0	0	87
0	0	1	1	1	1	0	0	1	0	0	0	0	249
0	0	1.5	1	1	0	1	0	1	0	0	0	0	241
0	0	1	1	1	0	1	0	1	0	0	0	0	90
0	1	1	1	1	1	0	0	1	0	0	0	0	65
0	1	1	2	3	0	1	0	1	0	0	0	0	110
0	1	1	1	1	0	1	0	1	0	0	0	0	200
1	1	2	1	1	1	0	0	1	0	0	0	0	212
0	1	1	1	2	0	1	0	1	0	0	0	0	80
0	1	1	1	2	0	1	0	1	0	0	0	0	185
0	1	1	1	1	0	1	0	1	0	0	0	0	275
0	1	2	1	2	1	0	0	1	0	0	0	0	310
0	0	1	1	1	0	1	0	1	0	0	0	0	145
1	1	1	1	2	0	1	0	1	0	0	0	0	75
0	0	1	1	1	0	1	0	1	0	0	0	0	250
0	1	1	1	2	0	1	0	1	0	0	0	0	150
0	1	1	2	3	0	1	0	1	0	0	0	0	195
0	1	1	2	3	0	1	0	1	0	0	0	0	350
0	0	1.5	1	2	0	1	0	1	0	0	0	0	96
0	1	1	1	1	1	0	0	1	0	0	0	0	220
0	0	1	1	1	0	1	0	1	0	0	0	0	224
0	0	1	1	2	1	0	0	1	0	0	0	0	65
0	0	1	1	2	0	1	0	1	0	0	0	0	249
1	0	2	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	55
1	1	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	90
0	1	1	1	1	1	0	0	1	0	0	0	0	38
1	1	2	2	2	0	1	0	1	0	0	0	0	159
0	1	1	1	1	1	0	0	1	0	0	0	0	175
0	0	1.5	1	1	1	0	0	1	0	0	0	0	110
0	0	1	1	1	1	0	0	1	0	0	0	0	110
0	1	1	1	1	0	1	0	1	0	0	0	0	440
0	1	2	3	5	0	1	0	1	0	0	0	0	220
0	1	1	1	1	1	0	0	1	0	0	0	0	99
0	1	1	1	1	0	1	0	1	0	0	0	0	98
0	1	1	1	1	0	1	0	1	0	0	0	0	160
1	1	1	1	1	1	0	0	1	0	0	0	0	99
0	0	1	1	1	0	1	0	1	0	0	0	0	115
1	1	1	1	2	0	1	0	1	0	0	0	0	180
0	1	1	1	1	1	0	0	1	0	0	0	0	95
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	1	1	2	2	0	1	0	1	0	0	0	0	159
0	1	1	1	1	0	1	0	1	0	0	0	0	260
0	1	1	1	1	1	0	0	1	0	0	0	0	43
0	1	1.5	1	1	1	0	0	1	0	0	0	0	90
